text H-ID,preferred_name,language,literary_form,specific_genre Record Title,date_of_creation,is_written_by (Person) Record Title,described_at_URL,doc H-ID,Shelfmark,siglum,status,Settlement,repository,collection,idno,Date,jonas_id,arlima_id
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,47319,"Erfurt, Universitäts- und Forschungsbibliothek, Bibliotheca Amploniana Q 63",E,fragment,Erfurt,Universitäts- und Forschungsbibliothek,Bibliotheca Amploniana,Q 63,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/82527,
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,48737,"London, Bloomsbury, Vente du 6 Juillet 2016, lot 36",,fragment,London,Bloomsbury,,"Vente du 6 Juillet 2016, lot 36",1201-1300,https://jonas.irht.cnrs.fr/manuscrit/82061,
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,45565,"London, British Library, Additional 35289",,,London,British Library,Additional,35289,1201-1233,http://jonas.irht.cnrs.fr/manuscrit/30093,https://arlima.net/no/8038
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,45596,"London, British Library, Lansdowne 782",,,London,British Library,Lansdowne,782,1236-1245,http://jonas.irht.cnrs.fr/manuscrit/74230,https://arlima.net/no/7353
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,45608,"London, British Library, Royal 15.E.VI",L1,,London,British Library,Royal,15. E. VI,1444-1445,http://jonas.irht.cnrs.fr/manuscrit/31188,https://arlima.net/no/482
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,45232,"Nottingham, University Library, Department of manuscripts, WLC/LM/6",,,Nottingham,University Library,Department of manuscripts,WLC/LM/6,1281-1290,http://jonas.irht.cnrs.fr/manuscrit/38993,https://arlima.net/no/2361
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,45834,"Paris, Bibliothèque nationale de France, français 1598",P3,,Paris,Bibliothèque nationale de France,français,1598,1301-1400,http://jonas.irht.cnrs.fr/manuscrit/74231,https://arlima.net/no/6369
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,45911,"Paris, Bibliothèque nationale de France, français 2495",P^1,mutilated,Paris,Bibliothèque nationale de France,français,2495,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/45683,https://arlima.net/no/5169
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,46032,"Paris, Bibliothèque nationale de France, français 25529",P^2,,Paris,Bibliothèque nationale de France,français,25529,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/74228,https://arlima.net/no/4735
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,46085,"Paris, Bibliothèque nationale de France, NAF 10039",P^5,,Paris,Bibliothèque nationale de France,nouvelles acquisitions françaises,10039,1241-1260,http://jonas.irht.cnrs.fr/manuscrit/74229,https://arlima.net/no/4354
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,46082,"Paris, Bibliothèque nationale de France, NAF 5094",,fragment,Paris,Bibliothèque nationale de France,nouvelles acquisitions françaises,5094,1201-1400,http://jonas.irht.cnrs.fr/manuscrit/48114,https://arlima.net/no/6381
596,Aspremont,fro (Old French),verse,chanson de geste,1184 to 1192,,https://arlima.net/no/762,,"Sées, Bibliothèque de l’Evêché, 14 (T. o. 3), 17 (T. q. 10), 19 (T. q. 12), 22 (T. f. 27)",,fragment,Sées,Bibliothèque de l'Évêché,,"14 (T. o. 3), 17 (T. q. 10), 19 (T. q. 12), 22 (T. f. 27)",1201-1300,http://jonas.irht.cnrs.fr/manuscrit/75781,
597,Auberi le Bourgoing,fro (Old French),verse,chanson de geste,1100 to 1250,,https://arlima.net/no/769,45440,"Berlin, Staatsbibliothek und Preussischer Kulturbesitz, Gall. quarto 48",,mutilated,Berlin,Staatsbibliothek und Preussischer Kulturbesitz,Gall.,quarto 48,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/7290,https://arlima.net/no/6035
597,Auberi le Bourgoing,fro (Old French),verse,chanson de geste,1100 to 1250,,https://arlima.net/no/769,45525,"Cardiff, Central Library, 4.1161",,fragment,Cardiff,Central Library,,4.1161,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/81735,
597,Auberi le Bourgoing,fro (Old French),verse,chanson de geste,1100 to 1250,,https://arlima.net/no/769,46058,"Città del Vaticano, BAV, Reginensi latini 1441",,mutilated,Città del Vaticano,Biblioteca Apostolica Vaticana,Reginensi latini,1441,1241-1260,http://jonas.irht.cnrs.fr/manuscrit/66065,https://arlima.net/no/4929
597,Auberi le Bourgoing,fro (Old French),verse,chanson de geste,1100 to 1250,,https://arlima.net/no/769,45403,"Epinal, Bibliothèque municipale, 59 (217)",,fragment,Épinal,Bibliothèque municipale,,59 (217),1301-1400,http://jonas.irht.cnrs.fr/manuscrit/20009,
597,Auberi le Bourgoing,fro (Old French),verse,chanson de geste,1100 to 1250,,https://arlima.net/no/769,45805,"Paris, Bibliothèque nationale de France, français 24368",,,Paris,Bibliothèque nationale de France,français,24368,1298,http://jonas.irht.cnrs.fr/manuscrit/45909,https://arlima.net/no/2938
597,Auberi le Bourgoing,fro (Old French),verse,chanson de geste,1100 to 1250,,https://arlima.net/no/769,46006,"Paris, Bibliothèque nationale de France, français 859",,,Paris,Bibliothèque nationale de France,français,859,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/45572,https://arlima.net/no/4928
597,Auberi le Bourgoing,fro (Old French),verse,chanson de geste,1100 to 1250,,https://arlima.net/no/769,45960,"Paris, Bibliothèque nationale de France, français 860",,,Paris,Bibliothèque nationale de France,français,860,1256-1295,http://jonas.irht.cnrs.fr/manuscrit/45573,https://arlima.net/no/3248
598,Auberon,fro (Old French),verse,chanson de geste,1261 to 1311,,https://arlima.net/no/770|http://jonas.irht.cnrs.fr/oeuvre/12378,47262,"Torino, Biblioteca nazionale universitaria, L. II. 14 (1639)",,,Torino,Biblioteca nazionale universitaria,,L. II. 14 (1639),1311,http://jonas.irht.cnrs.fr/manuscrit/59028,https://arlima.net/no/5394
599,Baudouin de Sebourc,fro (Old French),verse,chanson de geste,1314 to 1350,,https://arlima.net/no/151|http://jonas.irht.cnrs.fr/oeuvre/4519,45881,"Paris, Bibliothèque nationale de France, français 12552",A,,Paris,Bibliothèque nationale de France,français,12552,1346-1355,http://jonas.irht.cnrs.fr/manuscrit/73392,https://arlima.net/no/2392
599,Baudouin de Sebourc,fro (Old French),verse,chanson de geste,1314 to 1350,,https://arlima.net/no/151|http://jonas.irht.cnrs.fr/oeuvre/4519,45822,"Paris, Bibliothèque nationale de France, français 12553",B,,Paris,Bibliothèque nationale de France,français,12553,1436-1455,http://jonas.irht.cnrs.fr/manuscrit/73393,https://arlima.net/no/2393
600,Berta de li gran pié,fro_ITA (Franco-Italian),verse,chanson de geste,1301 to 1350,,https://arlima.net/no/170,45112,"Venezia, Biblioteca nazionale Marciana, fr. Z. 13 (=256)",,,Venezia,Biblioteca nazionale Marciana,fr.,Z. 13 (=256),1301-1350,http://jonas.irht.cnrs.fr/manuscrit/72986,https://arlima.net/no/2405
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,45505,"Bruxelles, Bibliothèque royale, II 7451",F,,Bruxelles,Bibliothèque royale,,II 7451,1301-1325,http://jonas.irht.cnrs.fr/manuscrit/72584,
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,45502,"Bruxelles, Bibliothèque royale, II 7452",M,,Bruxelles,Bibliothèque royale,,II 7452,1341-1360,http://jonas.irht.cnrs.fr/manuscrit/75438,
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,49920,localisation actuelle inconnue: fragment de 2 f. mis en vente par une librairie de Caroline du Sud en avril 2016,,fragment,,,,localisation actuelle inconnue: fragment de 2 f. mis en vente par une librairie de Caroline du Sud en avril 2016,,,
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,46150,"Notre Dame, University of Notre Dame, Hesburgh Library, Fragm. I. 41",n,fragment,Notre Dame,"University of Notre Dame, Hesburgh Library",,Fragm. I. 41,1301-1325,http://jonas.irht.cnrs.fr/manuscrit/84064,https://arlima.net/no/9490
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,45662,"Paris, Bibliothèque nationale de France, Arsenal 3142",A,,Paris,Bibliothèque nationale de France,Arsenal,3142,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/42943,https://arlima.net/no/499
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,45821,"Paris, Bibliothèque nationale de France, français 12467",D,,Paris,Bibliothèque nationale de France,français,12467,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/45788,https://arlima.net/no/2455
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,45710,"Paris, Bibliothèque nationale de France, français 1447",C,,Paris,Bibliothèque nationale de France,français,1447,1286-1295,http://jonas.irht.cnrs.fr/manuscrit/73301,https://arlima.net/no/2416
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,45731,"Paris, Bibliothèque nationale de France, français 24404",G,,Paris,Bibliothèque nationale de France,français,24404,1281-1400,http://jonas.irht.cnrs.fr/manuscrit/45917,https://arlima.net/no/5197
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,45793,"Paris, Bibliothèque nationale de France, français 778",B,,Paris,Bibliothèque nationale de France,français,778,1301-1325,http://jonas.irht.cnrs.fr/manuscrit/45551,https://arlima.net/no/2331
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,46103,"Paris, Bibliothèque nationale de France, NAF 6234",w,fragment,Paris,Bibliothèque nationale de France,nouvelles acquisitions françaises,6234,1301-1400,http://jonas.irht.cnrs.fr/manuscrit/75517,https://arlima.net/no/2456
602,Berte au grand pied,fro (Old French),verse,chanson de geste,1273 to 1285,"Adenet Le Roi
(1240-1300)",https://arlima.net/no/11074|http://jonas.irht.cnrs.fr/oeuvre/7487,45247,"Rouen, Bibliothèque municipale, 1142 (O. 053)",R,,Rouen,Bibliothèque municipale,,1142 (O. 053),1301-1400,http://jonas.irht.cnrs.fr/manuscrit/53961,https://arlima.net/no/10802
605,Bueve de Hanstonne cont. 1,fro (Old French),verse,chanson de geste,1200 to 1225,,https://arlima.net/no/3695,45775,"Paris, Bibliothèque nationale de France, français 25516",,,Paris,Bibliothèque nationale de France,français,25516,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/45941,https://arlima.net/no/2953
606,Bueve de Hanstonne cont. 2,fro (Old French),verse,,1221 to 1230,,https://arlima.net/no/11427,46080,"Città del Vaticano, BAV, Reginensi latini 1632",R,mutilated,Città del Vaticano,Biblioteca Apostolica Vaticana,Reginensi latini,1632,1301-1350,http://jonas.irht.cnrs.fr/manuscrit/76882,https://arlima.net/no/7347
606,Bueve de Hanstonne cont. 2,fro (Old French),verse,,1221 to 1230,,https://arlima.net/no/11427,45906,"Paris, Bibliothèque nationale de France, français 12548",,,Paris,Bibliothèque nationale de France,français,12548,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/45796,https://arlima.net/no/4270
606,Bueve de Hanstonne cont. 2,fro (Old French),verse,,1221 to 1230,,https://arlima.net/no/11427,45223,"Wien, Österreichische Nationalbibliothek, 3429",,,Wien,Österreichische Nationalbibliothek,,3429,1466-1485,http://jonas.irht.cnrs.fr/manuscrit/75731,
607,Bueve de Hanstonne cont. 3,fro (Old French),verse,chanson de geste,1221 to 1300,,https://arlima.net/no/11428,49916,", , localisation actuelle inconnue: un fragment d'environ 32 vers servant à renforcer la reliure d'un Valerius Maximus (Paris, Simon de Colines, 1533); sur un côté, le texte correspond aux v. 2856-2868 et 9225 de l'éd. Stimming; mis en vente par la librairie Bernard Quaritch, catalogue Manuscript Waste, 2019, n° 6.",,fragment,,,,"localisation actuelle inconnue: un fragment d'environ 32 vers servant à renforcer la reliure d'un Valerius Maximus (Paris, Simon de Colines, 1533); sur un côté, le texte correspond aux v. 2856-2868 et 9225 de l'éd. Stimming; mis en vente par la librairie Bernard Quaritch, catalogue Manuscript Waste, 2019, n° 6.",,,
607,Bueve de Hanstonne cont. 3,fro (Old French),verse,chanson de geste,1221 to 1300,,https://arlima.net/no/11428,49919,", , localisation actuelle inconnue: un fragment d'environ 42 vers servant à renforcer la reliure d'un Aristotelis eorum quae Physica sequuntur, sive Metaphysicorum (Paris, Thomas Richard, 1564); le texte correspond aux v. 7129-7137, 7203-7213, 7271-7283 et 7350-7358 de l'éd. Stimming; mis en vente par la librairie Bernard Quaritch, catalogue Manuscript Waste, 2019, n° 1.",,fragment,,,,"localisation actuelle inconnue: un fragment d'environ 42 vers servant à renforcer la reliure d'un Aristotelis eorum quae Physica sequuntur, sive Metaphysicorum (Paris, Thomas Richard, 1564); le texte correspond aux v. 7129-7137, 7203-7213, 7271-7283 et 7350-7358 de l'éd. Stimming; mis en vente par la librairie Bernard Quaritch, catalogue Manuscript Waste, 2019, n° 1.",,,
607,Bueve de Hanstonne cont. 3,fro (Old French),verse,chanson de geste,1221 to 1300,,https://arlima.net/no/11428,45241,"Carpentras, Bibliothèque Inguimbertine, 405",C,,Carpentras,Bibliothèque Inguimbertine,,401,1201-1400,http://jonas.irht.cnrs.fr/manuscrit/13818,https://arlima.net/no/8218
607,Bueve de Hanstonne cont. 3,fro (Old French),verse,chanson de geste,1221 to 1300,,https://arlima.net/no/11428,47262,"Torino, Biblioteca nazionale universitaria, L. II. 14 (1639)",T2,,Torino,Biblioteca nazionale universitaria,,L. II. 14 (1639),1311,http://jonas.irht.cnrs.fr/manuscrit/59028,https://arlima.net/no/5394
607,Bueve de Hanstonne cont. 3,fro (Old French),verse,chanson de geste,1221 to 1300,,https://arlima.net/no/11428,45121,"Venezia, Biblioteca nazionale Marciana, fr. Z. 14 (= 273)",V3,,Venezia,Biblioteca nazionale Marciana,fr.,fr. Z. 14 (= 273),1351-1400,http://jonas.irht.cnrs.fr/manuscrit/74829,https://arlima.net/no/4574
608,Bueve de Hanstonne AN,fro_ENG (Anglo-Norman),verse,chanson de geste,1190 to 1230,,https://arlima.net/no/2463,45246,"Glasgow, University Library, Hunter 466 (V.6.16), 1 f.",,fragment,Glasgow,University Library,Hunter,"466 (V.6.16), 1 f.",1201-1300,http://jonas.irht.cnrs.fr/manuscrit/75039,
608,Bueve de Hanstonne AN,fro_ENG (Anglo-Norman),verse,chanson de geste,1190 to 1230,,https://arlima.net/no/2463,46140,"Leuven, Universiteitsbibliotheek, G.170",,,Leuven,Universiteitsbibliotheek,,G.170,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/83409,
608,Bueve de Hanstonne AN,fro_ENG (Anglo-Norman),verse,chanson de geste,1190 to 1230,,https://arlima.net/no/2463,45101,"London, Lambeth Palace Library, 1237",,fragment,London,Lambeth Palace Library,,1237,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/80626,
608,Bueve de Hanstonne AN,fro_ENG (Anglo-Norman),verse,chanson de geste,1190 to 1230,,https://arlima.net/no/2463,46051,"Paris, Bibliothèque nationale de France, NAF 4532",B,,Paris,Bibliothèque nationale de France,nouvelles acquisitions françaises,4532,1301-1400,http://jonas.irht.cnrs.fr/manuscrit/74438,https://arlima.net/no/2464
609,Bueve de Hanstonne cont. 4,fro (Old French),verse,chanson de geste,1201 to 1300,,https://arlima.net/no/11429,49921,", , localisation actuelle inconnue (Q): ms. très lacunaire du XIVe s. qui était en la possession de la librairie Quaritch, à Londres, en 1924",Q,mutilated,,,,"localisation actuelle inconnue (Q): ms. très lacunaire du XIVe s. qui était en la possession de la librairie Quaritch, à Londres, en 1924",1301-1400,,
611,Bovo d'Antona [Geste Francor],fro_ITA (Franco-Italian),verse,chanson de geste,1301 to 1350,,https://arlima.net/no/862|https://www.rialfri.eu/en/opere/geste-francor,45112,"Venezia, Biblioteca nazionale Marciana, fr. Z. 13 (=256)",,,Venezia,Biblioteca nazionale Marciana,fr.,Z. 13 (=256),1301-1350,http://jonas.irht.cnrs.fr/manuscrit/72986,https://arlima.net/no/2405
612,Huon d'Auvergne,fro_ITA (Franco-Italian),verse,chanson de geste,1326 to 1340,,https://arlima.net/no/342|http://jonas.irht.cnrs.fr/oeuvre/6774,49941,", , localisation actuelle inconnue, 161 f.: ms. du XVe ayant appartenu à un libraire de Carcassonne; voir la description par Anglade (1918).",,,"localisation actuelle inconnue, 161 f.: ms. du XVe ayant appartenu à un libraire de Carcassonne; voir la description par Anglade (1918).",,,"localisation actuelle inconnue, 161 f.: ms. du XVe ayant appartenu à un libraire de Carcassonne; voir la description par Anglade (1918).",1401-1500,,https://arlima.net/no/342
612,Huon d'Auvergne,fro_ITA (Franco-Italian),verse,chanson de geste,1326 to 1340,,https://arlima.net/no/342|http://jonas.irht.cnrs.fr/oeuvre/6774,45540,"Berlin, Staatliche Museen, Kupferstichkabinett 78 D 8",B,,Berlin,Staatliche Museen,Kupferstichkabinett,78 D 8,1341,http://jonas.irht.cnrs.fr/manuscrit/74433,https://arlima.net/no/7679
612,Huon d'Auvergne,fro_ITA (Franco-Italian),verse,chanson de geste,1326 to 1340,,https://arlima.net/no/342|http://jonas.irht.cnrs.fr/oeuvre/6774,46121,"Bologna, Biblioteca Comunale, B. 3489",Br,fragment,Bologna,Biblioteca Comunale,,B. 3489,1376-1400,http://jonas.irht.cnrs.fr/manuscrit/78647,
612,Huon d'Auvergne,fro_ITA (Franco-Italian),verse,chanson de geste,1326 to 1340,,https://arlima.net/no/342|http://jonas.irht.cnrs.fr/oeuvre/6774,46139,"Padova, Seminario Vescovile, Cod. 32",P,mutilated,Padova,Seminario Vescovile,,Cod. 32,1401-1460,http://jonas.irht.cnrs.fr/manuscrit/74925,
612,Huon d'Auvergne,fro_ITA (Franco-Italian),verse,chanson de geste,1326 to 1340,,https://arlima.net/no/342|http://jonas.irht.cnrs.fr/oeuvre/6774,47261,"Torino, Biblioteca nazionale universitaria, N. III. 19",T,fragment,Torino,Biblioteca nazionale universitaria,,N. III. 19,1441,http://jonas.irht.cnrs.fr/manuscrit/74860,
613,Charroi de Nimes,fro (Old French),verse,chanson de geste,1101 to 1160,,https://arlima.net/no/266|http://jonas.irht.cnrs.fr/oeuvre/4149,46157,"Boulogne-sur-Mer, Bibliothèque municipale, 192",C,,Boulogne-sur-Mer,Bibliothèque municipale,,192,1295,http://jonas.irht.cnrs.fr/manuscrit/9587,https://arlima.net/no/5829
613,Charroi de Nimes,fro (Old French),verse,chanson de geste,1101 to 1160,,https://arlima.net/no/266|http://jonas.irht.cnrs.fr/oeuvre/4149,45613,"London, British Library, Royal 20.D.XI",B1,,London,British Library,Royal,20. D. XI,1301-1350,http://jonas.irht.cnrs.fr/manuscrit/31259,https://arlima.net/no/3776
613,Charroi de Nimes,fro (Old French),verse,chanson de geste,1101 to 1160,,https://arlima.net/no/266|http://jonas.irht.cnrs.fr/oeuvre/4149,45293,"Milano, Biblioteca Trivulziana, 1025",A3,,Milano,Biblioteca Trivulziana,,1025,1267-1300,http://jonas.irht.cnrs.fr/manuscrit/35143,https://arlima.net/no/5828
